#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.SemanticLegalMetadata|Concept


#Text=An application for authorisation to acquire shares or participations in a financial institution shall include the information set out in Appendix 1a for a natural person or Appendix 1b for a legal person.
2-8	242-243	,	_	
2-9	244-252	Appendix	Reference[8]	
2-10	253-255	1b	Reference[8]	
2-11	256-261	shall	Modality	
2-12	262-264	be	Action[9]	
2-13	265-269	used	Action[9]	
2-14	270-273	for	Action[9]	
2-15	274-285	information	Action[9]|Artifact[10]	
2-16	286-291	about	Action[9]	
2-17	292-295	the	Action[9]|Actor:Target[11]	
2-18	296-301	legal	Action[9]|Actor:Target[11]	
2-19	302-308	person	Action[9]|Actor:Target[11]	
2-20	309-312	and	Action[9]	
2-21	313-321	Appendix	Action[9]|Reference[12]	
2-22	322-324	1c	Action[9]|Reference[12]	
2-23	325-328	for	Action[9]	
2-24	329-340	information	Action[9]|Artifact[13]	
2-25	341-346	about	Action[9]	
2-26	347-352	board	Action[9]|Actor:Target[14]	
2-27	353-360	members	Action[9]|Actor:Target[14]	
2-28	360-361	,	Action[9]	
2-29	362-368	deputy	Action[9]|Actor:Target[15]	
2-30	369-374	board	Action[9]|Actor:Target[15]	
2-31	375-382	members	Action[9]|Actor:Target[15]	
2-32	382-383	,	Action[9]	
2-33	384-392	managing	Action[9]|Actor:Target[16]	
2-34	393-402	directors	Action[9]|Actor:Target[16]	
2-35	403-406	and	Action[9]	
2-36	407-413	deputy	Action[9]|Actor:Target[17]	
2-37	414-422	managing	Action[9]|Actor:Target[17]	
2-38	423-432	directors	Action[9]|Actor:Target[17]	
2-39	433-435	in	Action[9]	
2-40	436-439	the	Action[9]|Location[18]	
2-41	440-449	acquiring	Action[9]|Location[18]	
2-42	450-455	legal	Action[9]|Location[18]	
2-43	456-462	person	Action[9]|Location[18]	
2-44	462-463	.	_	

#Text=With respect to a natural person who owns a qualifying holding of shares or participations in the firm, the information set forth in section 1 of Appendix 1a shall be appended to an application for authorisation to conduct business.
3-1	465-469	With	Constraint:Condition[19]	
3-2	470-477	respect	Constraint:Condition[19]	
3-3	478-480	to	Constraint:Condition[19]	
3-4	481-482	a	Constraint:Condition[19]	
3-5	483-490	natural	Constraint:Condition[19]	
3-6	491-497	person	Constraint:Condition[19]	
3-7	498-501	who	Constraint:Condition[19]	
3-8	502-506	owns	Constraint:Condition[19]	
3-9	507-508	a	Constraint:Condition[19]	
3-10	509-519	qualifying	Constraint:Condition[19]	
3-11	520-527	holding	Constraint:Condition[19]	
3-12	528-530	of	Constraint:Condition[19]	
3-13	531-537	shares	Constraint:Condition[19]	
3-14	538-540	or	Constraint:Condition[19]	
3-15	541-555	participations	Constraint:Condition[19]	
3-16	556-558	in	Constraint:Condition[19]	
3-17	559-562	the	Constraint:Condition[19]	
3-18	563-567	firm	Constraint:Condition[19]	
3-19	567-568	,	_	
3-20	569-572	the	_	
3-21	573-584	information	Artifact	
3-22	585-588	set	_	
3-23	589-594	forth	_	
3-24	595-597	in	_	
3-25	598-605	section	Reference[20]	
3-26	606-607	1	Reference[20]	
3-27	608-610	of	Reference[20]	
3-28	611-619	Appendix	Reference[20]	
3-29	620-622	1a	Reference[20]	
3-30	623-628	shall	Modality	
3-31	629-631	be	Action[21]	
3-32	632-640	appended	Action[21]	
3-33	641-643	to	Action[21]	
3-34	644-646	an	Action[21]	
3-35	647-658	application	Action[21]|Artifact[22]	
3-36	659-662	for	Action[21]|Artifact[22]	
3-37	663-676	authorisation	Action[21]|Artifact[22]	
3-38	677-679	to	Action[21]|Artifact[22]	
3-39	680-687	conduct	Action[21]|Artifact[22]	
3-40	688-696	business	Action[21]|Artifact[22]	
3-41	696-697	.	_	

#Text=Where the owner is a legal person, the information set forth in section 1 of Appendix 1b shall be appended.
4-1	698-703	Where	Constraint:Condition[23]	
4-2	704-707	the	Constraint:Condition[23]	
4-3	708-713	owner	Constraint:Condition[23]	
4-4	714-716	is	Constraint:Condition[23]	
4-5	717-718	a	Constraint:Condition[23]	
4-6	719-724	legal	Constraint:Condition[23]	
4-7	725-731	person	Constraint:Condition[23]	
4-8	731-732	,	_	
4-9	733-736	the	_	
4-10	737-748	information	Artifact	
4-11	749-752	set	_	
4-12	753-758	forth	_	
4-13	759-761	in	_	
4-14	762-769	section	Reference[24]	
4-15	770-771	1	Reference[24]	
4-16	772-774	of	Reference[24]	
4-17	775-783	Appendix	Reference[24]	
4-18	784-786	1b	Reference[24]	
4-19	787-792	shall	Modality	
4-20	793-795	be	Action[25]	
4-21	796-804	appended	Action[25]	
4-22	804-805	.	_	

#Text=With respect to a board member, deputy board member, managing director or deputy managing director in a firm who owns a qualifying holding, the information set forth in Appendix 1c shall be appended to an application for authorisation to conduct business.
5-1	807-811	With	Constraint:Condition[26]	
5-2	812-819	respect	Constraint:Condition[26]	
5-3	820-822	to	Constraint:Condition[26]	
5-4	823-824	a	Constraint:Condition[26]	
5-5	825-830	board	Constraint:Condition[26]	
5-6	831-837	member	Constraint:Condition[26]	
5-7	837-838	,	Constraint:Condition[26]	
5-8	839-845	deputy	Constraint:Condition[26]	
5-9	846-851	board	Constraint:Condition[26]	
5-10	852-858	member	Constraint:Condition[26]	
5-11	858-859	,	Constraint:Condition[26]	
5-12	860-868	managing	Constraint:Condition[26]	
5-13	869-877	director	Constraint:Condition[26]	
5-14	878-880	or	Constraint:Condition[26]	
5-15	881-887	deputy	Constraint:Condition[26]	
5-16	888-896	managing	Constraint:Condition[26]	
5-17	897-905	director	Constraint:Condition[26]	
5-18	906-908	in	Constraint:Condition[26]	
5-19	909-910	a	Constraint:Condition[26]	
5-20	911-915	firm	Constraint:Condition[26]	
5-21	916-919	who	Constraint:Condition[26]	
5-22	920-924	owns	Constraint:Condition[26]	
5-23	925-926	a	Constraint:Condition[26]	
5-24	927-937	qualifying	Constraint:Condition[26]	
5-25	938-945	holding	Constraint:Condition[26]	
5-26	945-946	,	_	
5-27	947-950	the	_	
5-28	951-962	information	Artifact	
5-29	963-966	set	_	
5-30	967-972	forth	_	
5-31	973-975	in	_	
5-32	976-984	Appendix	Reference[27]	
5-33	985-987	1c	Reference[27]	
5-34	988-993	shall	Modality	
5-35	994-996	be	Action[28]	
5-36	997-1005	appended	Action[28]	
5-37	1006-1008	to	Action[28]	
5-38	1009-1011	an	Action[28]	
5-39	1012-1023	application	Action[28]|Artifact[29]	
5-40	1024-1027	for	Action[28]|Artifact[29]	
5-41	1028-1041	authorisation	Action[28]|Artifact[29]	
5-42	1042-1044	to	Action[28]|Artifact[29]	
5-43	1045-1052	conduct	Action[28]|Artifact[29]	
5-44	1053-1061	business	Action[28]|Artifact[29]	
5-45	1061-1062	.	Action[28]|Artifact[29]	

#Text=A legal person under the supervision of Finansinspektionen or a competent authority within the EEA does not need to submit the information set out in sections 1.7, 1.12 and 1.13 of Appendix 1b, unless specifically requested by Finansinspektionen.
6-1	1064-1065	A	Constraint:Condition[30]	
6-2	1066-1071	legal	Constraint:Condition[30]	
6-3	1072-1078	person	Constraint:Condition[30]	
6-4	1079-1084	under	Constraint:Condition[30]	
6-5	1085-1088	the	Constraint:Condition[30]	
6-6	1089-1100	supervision	Constraint:Condition[30]	
6-7	1101-1103	of	Constraint:Condition[30]	
6-8	1104-1122	Finansinspektionen	Constraint:Condition[30]	
6-9	1123-1125	or	Constraint:Condition[30]	
6-10	1126-1127	a	Constraint:Condition[30]	
6-11	1128-1137	competent	Constraint:Condition[30]	
6-12	1138-1147	authority	Constraint:Condition[30]	
6-13	1148-1154	within	Constraint:Condition[30]	
6-14	1155-1158	the	Constraint:Condition[30]	
6-15	1159-1162	EEA	Constraint:Condition[30]	
6-16	1163-1167	does	Action[31]	
6-17	1168-1171	not	Action[31]	
6-18	1172-1176	need	Action[31]	
6-19	1177-1179	to	Action[31]	
6-20	1180-1186	submit	Action[31]	
6-21	1187-1190	the	Action[31]	
6-22	1191-1202	information	Action[31]|Artifact[32]	
6-23	1203-1206	set	Action[31]	
6-24	1207-1210	out	Action[31]	
6-25	1211-1213	in	Action[31]	
6-26	1214-1222	sections	Action[31]|Reference[33]	
6-27	1223-1226	1.7	Action[31]|Reference[33]	
6-28	1226-1227	,	Action[31]	
6-29	1228-1232	1.12	Action[31]|Reference[34]	
6-30	1233-1236	and	Action[31]	
6-31	1237-1241	1.13	Action[31]|Reference[35]	
6-32	1242-1244	of	Action[31]	
6-33	1245-1253	Appendix	Action[31]|Reference[36]	
6-34	1254-1256	1b	Action[31]|Reference[36]	
6-35	1256-1257	,	_	
6-36	1258-1264	unless	Constraint:Condition[37]	
6-37	1265-1277	specifically	Constraint:Condition[37]	
6-38	1278-1287	requested	Constraint:Condition[37]	
6-39	1288-1290	by	Constraint:Condition[37]	
6-40	1291-1309	Finansinspektionen	Constraint:Condition[37]	
6-41	1309-1310	.	Constraint:Condition[37]	
