#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.SemanticLegalMetadata|Concept


#Text=A firm's board of directors shall decide on a remuneration policy.
7-12	909-914	firms	Action[26]|Actor:Auxiliary Party[28]	
7-13	915-921	within	Action[26]|Location[29]	
7-14	922-925	the	Action[26]|Location[29]	
7-15	926-931	group	Action[26]|Location[29]	
7-16	931-932	.	_	

#Text=The Chair and other members of the remuneration committee may not be members of the firm's senior management.
8-1	934-937	The	Actor:Agent[30]	
8-2	938-943	Chair	Actor:Agent[30]	
8-3	944-947	and	_	
8-4	948-953	other	_	
8-5	954-961	members	Actor:Agent[31]	
8-6	962-964	of	Actor:Agent[31]	
8-7	965-968	the	Actor:Agent[31]	
8-8	969-981	remuneration	Actor:Agent[31]	
8-9	982-991	committee	Actor:Agent[31]	
8-10	992-995	may	Modality	
8-11	996-999	not	Situation[32]	
8-12	1000-1002	be	Situation[32]	
8-13	1003-1010	members	Situation[32]|Actor:Target[33]	
8-14	1011-1013	of	Situation[32]	
8-15	1014-1017	the	Situation[32]	
8-16	1018-1024	firm's	Situation[32]|Actor:Auxiliary Party[34]	
8-17	1025-1031	senior	Situation[32]|Actor:Auxiliary Party[34]	
8-18	1032-1042	management	Situation[32]|Actor:Auxiliary Party[34]	
8-19	1042-1043	.	_	

#Text=The members of the remuneration committee shall have sufficient knowledge and experience in issues relating to risk management and remuneration.
9-1	1044-1047	The	Actor:Agent[35]	
9-2	1048-1055	members	Actor:Agent[35]	
9-3	1056-1058	of	Actor:Agent[35]	
9-4	1059-1062	the	Actor:Agent[35]	
9-5	1063-1075	remuneration	Actor:Agent[35]	
9-6	1076-1085	committee	Actor:Agent[35]	
9-7	1086-1091	shall	Modality	
9-8	1092-1096	have	Situation[36]	
9-9	1097-1107	sufficient	Situation[36]	
9-10	1108-1117	knowledge	Situation[36]	
9-11	1118-1121	and	Situation[36]	
9-12	1122-1132	experience	Situation[36]	
9-13	1133-1135	in	Situation[36]	
9-14	1136-1142	issues	Situation[36]	
9-15	1143-1151	relating	Situation[36]	
9-16	1152-1154	to	Situation[36]	
9-17	1155-1159	risk	Situation[36]	
9-18	1160-1170	management	Situation[36]	
9-19	1171-1174	and	Situation[36]	
9-20	1175-1187	remuneration	Situation[36]	
9-21	1187-1188	.	_	
